betriebstag;linie_railml;zugnummer;bhf;planzeit_an;planzeit_ab;ibnr;bhflang;x_koord;y_koord;betriebstag_vorher;linie_railml_vorher;zugnummer_vorher;bhf_vorher;planzeit_an_vorher;planzeit_ab_vorher;ibnr_vorher;bhflang_vorher;x_koord_vorher;y_koord_vorher;fahrtzeit_ersatzbus;Linienverlauf
2023-01-24;RE 3;29514.0;FRUE;10:33:00;10:33:00;8005220.0;Rüsselsheim;8.41454;49.99278;2023-01-24;RE 3;29514.0;FFLU;10:22:00;10:23:00;8070004.0;Frankfurt (Main) Flughafen Regionalbf;8.57175;50.0539;0 days 00:23:00;ucopHmdis@pA~OFnDNhEJbINzCJ~@bBnKf@dEx@dFl@pGl@rF~AdL~A`J|@fE`CzJ@`AA^EVQ`@KHWHYESOYo@eAoDKi@?a@Hc@\q@b@[vEiDrGmE\CTJJJpBvJ~Ivl@j@nDf@vBpJ~[jCbK~FzRvGjUb@vBbCzOv@vFRdAZtAdBtGYd@mBnD[p@c@zAWhBGdA?x@HdBHt@`@hCHvA@z@C`AGhAQbBk@vDGPO\WXg@d@aAh@mVlGm@VgBhAm@d@oBjB{AlBy@jAe@t@iAzBwE~KqHrQ_BfC~BdG|@dCZhAlOdc@t@hBd@x@j@x@v@~@x{@j`AdArApEzEX^JR@ZHTPNp@NzEdFt@~@nFzFlCvDhCnCdEzD`CdCfCxC~BzC|QhUdDnEr@lB\nA\xATpARzAN|ALfBJdCDrBFvNFhBL|B`@xEd@lD`AtEz@zCr@xBpKxXnDhKfBvFfL~`@xDnMpBhGfGnP`BxEjA`ErAbFrA|FjCfNx@`Ep@xCn@xBf@xAh@rAz@hB|@vA~AxB|AxArC~Az@\pBj@lC^nAD`FAlBJzB\`IhCTX`BxCLf@vAvIX~AZnAT|@`CdIbApCtIvT^fAFXPlAn@xK`CY`Cc@fDE@_@VkDb@wE
2023-01-24;RE 3;29514.0;FMB P;10:38:00;10:39:00;98000241.0;Mainz-Bischofsheim;8.35812;49.99282;2023-01-24;RE 3;29514.0;FRUE;10:33:00;10:33:00;8005220.0;Rüsselsheim;8.41454;49.99278;0 days 00:10:00;sdcpHimjr@c@vEWjDDjIKr@ILUN}FFSDy@^b@bCv@dGP~CHrDHnRAdAItD?n@D~@NbAJ`@pDlIh@vB^dCp@rFTrBJvALpC@~BIlFi@zQk@pP}@zSGjAMxA{ApKU|BWvDQ|CIfEEpDBxCD|@TtBLhARlA^pAVn@Vd@^`@l@`@nAn@NLVZ`@v@Tr@P|ALnD@rCHvCJtA|@hKPnDBdCCxBC|@OvBYrBSlAc@pBq@|BwBvGy@nASLuBd@_@N_Ah@OPS\I\En@B`@F\Tj@`@d@bFzDRRjAxAzAxBVVLJ\H^G\Wj@_Bx@sC{EaFkAnB{@aA
2023-01-24;RE 3;29514.0;FMS;10:44:00;10:45:00;8003816.0;Mainz Römisches Theater;8.2783;49.99462;2023-01-24;RE 3;29514.0;FMB P;10:38:00;10:39:00;98000241.0;Mainz-Bischofsheim;8.35812;49.99282;0 days 00:18:00;qdcpHcn_r@z@`AjAoBzE`FnAlAbClBPVFVvAvFa@d@w@lAmDdFe@`Aq@tBQz@c@rCaE~_@Q`AQ|@sBfGc@nBoA`H]vA[|@q@zAkAtBgBzBoBpBk@p@g@t@m@dBQx@Ev@?t@Bz@RxARl@Pb@X`@XT`@Pp@BPfQTxJCvBK`CWfC{Hju@eBhQCpAn@~PIFEFAP?HFLJDGbAKl@Qh@Yh@wBtCeMbPg@n@Of@Ab@Ft@t@hGRbCFpABhEGjBKlAQlAMr@aJdc@KCIHCFAVHPcAtEsE|PeBhGg@pAe@`Ai@`A_BvByC|CmCbCZtAXfBl@pHBt@?x@E|@Ed@Sx@Ob@uClG]~@eAxBu@pAc@h@sBvBOHMPGTEV?XNnAHRJNTNv@Ad@DTHVRZd@bOnf@Bj@Ap@I\WZiCvB_@d@GL?ZFPHBb@MvGqG~EkEbC}AbCqBrC_BzCoBj@[l@UtDsBzLcHTpA\rAl@~An@~@nA|ARa@^WlEaJ
2023-01-24;RE 3;29514.0;FMZ;10:49:00;10:53:00;8000240.0;Mainz Hbf;8.25965;50.00225;2023-01-24;RE 3;29514.0;FMS;10:44:00;10:45:00;8003816.0;Mainz Römisches Theater;8.2783;49.99462;0 days 00:07:00;sqcpHwzoq@vBiEJXPx@Bj@?b@GpAQhAOj@Yr@sBxDuBjCQh@Eh@@~@DxAHbAF|AGbAId@{@~CYbB[v@w@t@kD|@a@P]\e@lAk@lBMDs@f@IHEPkA~Ai@`AqD~HyCdGOZQr@YfBjBdCVt@H`@BhAElDOfHC`@m@_@{CuAI\CXExCALQRYLy@p@g@v@YS
2023-01-24;RE 3;29514.0;FIL;11:04:00;11:05:00;8003075.0;Ingelheim;8.05219;49.97664;2023-01-24;RE 3;29514.0;FMZ;10:49:00;10:53:00;8000240.0;Mainz Hbf;8.25965;50.00225;0 days 00:26:00;_aepHyelq@XRf@w@x@q@b@HDMFc@JwDfDdBZ\LZbB`GDj@F`@?j@FZJ`@\p@|AtCf@l@rCvBh@f@PTPj@H~@FvBEbI?fDB~AHrGF|BTpETtDd@rFd@~Bv@rF\pB^nBZbAl@lDnAdIlG`f@jBbP~CpYbE~a@`@zEd@dGSnBA\@VJ`@JP`@`AR|@FZhCp[tBvY^`Gt@`MhAvT^jEp@hEd@zBnDvNl@lDVrBdBbRb@lDnFvk@d@hF~@vIb@rEHj@d@zAl@dAp@z@Xd@Xx@F\DlAU`TtLhpAd@pFnNh|AlA~M`BnPzNx}ABx@GJ?VFRND`@`FrElf@|AlQFdBAxBI`BMjAeAhGkX|yA[rBQtBC`@CpB@jAdIvnBiA\q@ZyDvEs@l@gA|BW|@w@jDQ`CQrGMzBK|@Q`AYfA_AhBW`@_AdAv@pA`BzDdBbD`AtBhBnEbAtCtFvURd@X\TJXHX?~EoAbAbS_BXmCx@]DSAEWGEQ@GJAL@PcHjGuFjEIOO@IP?VHLJBDCd@tCJZNTNNJDh@ErHmB`@?HBRRd@nA
2023-01-24;RE 3;29514.0;SBKN;11:20:00;11:22:00;8000021.0;Bad Kreuznach;7.86803;49.8438;2023-01-24;RE 3;29514.0;FIL;11:04:00;11:05:00;8003075.0;Ingelheim;8.05219;49.97664;0 days 00:35:00;c``pHavcp@e@oASSICa@?sHlBi@DKEOOOUK[e@uCFM@QAIIOO@IP?Ve@ZqM`HKMK?IPAPiMlDg@Rm@^o@j@_DtDu@~@m@dAqAxCq@`B]hAi@nCG`A@rBJrA\bBdC|IrFhSt@dDIR@XFJPAhClNd@jDRrCd@vKN~FX|D?l@TpARh@f@tBn@tBt@jBZn@hAvBd@n@hAjAl@d@xAx@p@V~PpFPV~FnBxH`DrM`Gf@F|BhAlIlDlNrGbKxElAr@rAdAb@d@dAxAjExHxBlDz@~@t@d@l@Rr@Jl@?`AMz@S~@_@jA[XEh@BZJLJRTLXTx@|@xExNlt@vPxz@vG|\hAvF\rAd@vAb@fA`@t@l]ri@nAhBnEnHh@bAzAhDjClHv@dCdCpHb@dAhBdB~AhBfDlDjCfCCL?LBLFHHBHAFIj@n@xYxYl^v^jFhFpAdAA\HVFFL@POn@z@t@z@~iBdkB\b@Vf@Pp@Np@Fz@@~@E|@O`AKdAA\O?IFGLEN?P@NNXHDTCJSDUAYt@a@TIvAWxAAz@Hr@Pv@Xp@b@p@d@lJtJbMbMpIxIn@nANb@F^@XIJEPCRBZDHPRH@RGLS`@n@Vv@|BbJp@xCf@hCdAvGd@lCv@nDl@~BdAdDXv@z@fBf@z@x@bAfA`A|@l@h@Vb@d@NRLb@TdFJnAJn@pDtNlAfFt@nC\fA|@rBfAnBf@v@CJARDRJLP?HKxBvB|J`IzJhIp@v@`@j@pAbCRf@Ld@RtA@lAEfASdAOj@y@lBMh@I|@A~EEjAKpASlBUdCnJtF`@Ld@D`@AhIyA|AKxADtAV|VtC`R~Bb@Pv@r@jDpEzP`TEVDXFFLFNEDGl_@bf@d@z@|@rBGVBXJPH@NGP`@R^VTVJb@?rEmB\A\HXTXb@Nj@Hr@I@KLEJ@\DNJFWnC@t@Nr@Rj@\n@Z\fA~@`@l@Vp@R~@|BhN\~AXbA~EhN^|Ah@dCL^d@x@j@j@b@XtAdAzAnBhAdBXj@`@bA~A`Gx@vBdA~Bl@bA\`@d@b@t@XnDv@b@P\XjBtBlDjEjG`Hh@`@@TBHLHLERf@vAzBl@}AJe@?q@BQJWNQ|IsBf@Cz@B@LFNP@HIBM?MFSZ]lK_CfBa@fBWlAi@lAcA~@mAjAeC
2023-01-24;RE 3;29514.0;SBMS;11:26:00;11:27:00;8000726.0;Bad Münster am Stein;7.84649;49.81396;2023-01-24;RE 3;29514.0;SBKN;11:20:00;11:22:00;8000021.0;Bad Kreuznach;7.86803;49.8438;0 days 00:12:00;y`foHus_o@tA{CjAwBXGV@TNNRrB|KZtAT`@fAlA\d@QHGH[hAQLq@BSHkA@WDc@X_@h@MD[p@Up@S`AIh@?V|HtOjEvGhD~Fj@hAr@fBvCxIdBvDb@t@VVh@^xDdBj@FlDEpAD^H^TdA|@vEhEnEvEhGhGx@t@l@VXD`A@b@TLTDTBh@IfE@\FRLNRDV?jBUtCo@jF_A\I^Wl@o@vBaDj@i@jOsKlBqApAs@x@MrJo@t@BjC`@jA\NJZ^Xt@Ll@\xERhBNl@\~@RPlAn@lAd@\H`@FlCCNDANFZg@f@U`AhArAjAbBNv@JzA`D]HDR?c@mA
2023-01-24;RE 3;29514.0;SSTH;11:38:00;11:39:00;8005678.0;Staudernheim;7.69397;49.78128;2023-01-24;RE 3;29514.0;SBMS;11:26:00;11:27:00;8000726.0;Bad Münster am Stein;7.84649;49.81396;0 days 00:26:00;yg`oHap{n@Rf@GHETaD\K{AOw@kAcBiAsATaAf@g@JLNBNKHWLDTTxJhOh@fAxAhDx@xAf@v@tBdCd@b@nAt@l@VI`@w@`CmDtHEVExAKd@MROHkAX_@P]Tu@v@wBnCw@jAa@r@cEhKyEhKg@tA}@zCc@jB_@tBSzAm@fGMdBCj@?`Bh@zIXxBZrBZx@JLr@XzCdDdBtAxFhEhAnAhA~@|CbDlEjE`@j@|DpHDTA^Gf@a@t@Uz@KlACz@BV~@|Bp@hBbBhFp@vCBt@wAp@eDxAc@A[SKUg@iCOg@Wk@MSkGeE_@IEQIKM@IJCPq@XuD~AuAd@c@D[CwA[e@AyDNq@@s@E[GWMeAeAWO]Kc@Ao@PqDnAoEhAc@D{@EyAYs@Aw@HoJ~CcAHcDJaATe@R_DdBaATy@@mAUc@O?VLrDNpA^|AN`@bApBrApBl@hAVl@p@~BlAhG`@dB\|@VfAhIdRh@pBN`Aj@jFz@~Bd@zAzBlJIHAP?FHLFBFCr@lDdArEdB`JXfBX`Cj@vCbBnHtAhHp@hCv@~DJ`AVlHp@|JJj@dBpFr@vCTrAXnB`BdRF`AFrFH`Dd@vJF|IAxCc@lJAdBFjC`@`KL~Bz@vJHdA@h@]fSWxCc@fDWpAmAjFo@tBPPLDnCLr@NdAj@ZZb@l@\v@Tt@VnALjAf@|HXpCz@bJb@|CVfA~AdFpAvBnAnAtGrCbAbA~BvCZN|@ZJBHCHE^{@`@s@P?zEjFv@dA^^hAr@h@f@x@|Ab@r@~B~Bz@hATh@f@|ARvAhAzQPtBV~BvAfIdAdGXtA\hAtBvGNh@F`@BZAj@Gt@[hDk@~Bc@jCo@rFG`@GRh@~AjAfCnEtFfGdE\`@f@p@pQbYjA~A`@^d@Zp@Xz@LzCMz@Ht@Tt@b@XVhEnFbB`BpAhAhAz@x@h@dFvCtXjOVRX^P`@Tv@LrADhOBl@Fl@f@xBrHtZZ|@`@|@|HlNTp@\`BpAbK_@L
2023-01-24;RE 3;29514.0;SSOB;11:42:00;11:43:00;8005583.0;Bad Sobernheim;7.64906;49.78363;2023-01-24;RE 3;29514.0;SSTH;11:38:00;11:39:00;8005678.0;Staudernheim;7.69397;49.78128;0 days 00:06:00;a|ynHwv}m@^Mf@bEr@fJCn@fBnAEZAZd@vCLvARlDCbAIx@UtA_BlEU~@o@hFkBdRIzAEdBDlHGtDs@rMSpFIh@YfA_@`AYZ_BbA]l@U~@k@jGGpA?xAT`EBjAA~Aq@~M_@bGGdCEdFEv@eAfJ{@rPGf@Qr@SVy@z@MTIf@Cd@Bn@NpBCb@KCG@GLAH@RHJL?Hb@PNXCVMxAc@bANj@^TRx@lAVjAKP@VFHLAT`ALtAHxCAnAWdGGd@KZ_DxH
2023-01-24;RE 3;29514.0;SKR;11:52:00;11:53:00;8003295.0;Kirn;7.46484;49.78672;2023-01-24;RE 3;29514.0;SSOB;11:42:00;11:43:00;8005583.0;Bad Sobernheim;7.64906;49.78363;0 days 00:20:00;skznHw~tm@oB|ESTSH_CHi@ZkAjAMRMTg@xAEACF?HDFsApFoBjHGd@oA`TM`CI|BClABzCKJEHA^qAnA]`@[j@]t@Kd@It@EhABb@Jj@L\PX|@~@NXFVFn@Q`^IpIq@vd@QdG[zGu@vJUfCUpDI|B@dDHnSCbDYfFSvB[xBWxAeE|Nm@lCe@fCk@tEwB|UcA`J_AfHqAnI}DxTq@fEq@~DgBtIqFvZaAbFyKhc@qCrK[tAUjAQlAQnBM|CEbJMfDMfAWdB_@zA]`AcBjEu@bBgAtCa@pAa@zA]`Bs@pE]tDQzDWfIAbC@fALxD|@rLXbFHnE@bDA~D]~\IbBQhB{BnSY~Bg@tBmA|D}AdGiFtWUvAMpAKfB_@dJKpEC`CJ~FZ|HAr@GJEXDNFJP@JRXtAPn@f@~B~A`Jr@fEpA`LPzAXbBZvAn@~Br@fBhA|B`BxCzA|Bx@fAz@bAv@t@~@p@~FlD~AtAz@bA^h@z@zAZn@p@fBh@nBRx@xDpTJlA@dAEbAObA}@hDMbACd@BOFMHIJCH@JDFJD^BbBAhSIlJBtCDfAHpATjBl@dCx@jCvA~DbAzB\j@h@n@hT~Tj@r@x@lAr@tARh@Px@HvDHpAnGrk@ZfDbAfQp@fJ\pD`BlMR~BdBtNVrBV|A_@R
2023-01-24;RE 3;29514.0;SIDO;12:03:00;12:05:00;8003040.0;Idar-Oberstein;7.32193;49.70014;2023-01-24;RE 3;29514.0;SKR;11:52:00;11:53:00;8003295.0;Kirn;7.46484;49.78672;0 days 00:22:00;_~znHm~pl@^SzD|NNr@JfAPz@N`@Xd@`AlA`@bAjCrOn@|D?n@K\IHIBMG[y@UeB@SLg@NQfBy@LAJJ^nAhBtDX`@b@d@jOvGtAd@tAXpD^`Eh@`BZpG`A~@Rr@TjAn@j@b@v@x@RFFZbAfCh@rBPb@Xb@PLLDx@@NHZ\lDrGrB~C~AnB`C`C~ArAfDvB~CjA|DfAhEdAzAj@|BxAr@h@r@x@hB~BfBtCvLvTfApBr@hAd@j@`A|@zAz@`A`@bBf@tFxApAb@hAh@`An@`BnA~@`AvFpHjArBx@fBl@vAfBpFlAbEnAlD~@nBhAnBrA`BlGjFfIpGbAjAl@bAl@tAf@vAXpARpAJfANrDCrA_@lLEpB@|AD~BP|C^vCX~AVhAb@tAr@pBv@`B~@hBx@dAdBfBj@`@fQtJnAl@vAZlABvAOp@Q|Am@dAWn@Gv@Av@DfAX~@b@h@`@l@j@f@l@l@|@Vf@j@xA^tA^zBRtCBbBQtH?zBDtAHjA`@tC|K|f@`@vAt@zB^x@~@hB|@xA`@d@|A`B|GvFpFjFdWbT~MrKnBlB`BrBp@fAh@`Ab@dAj@`Bh@pB`@tB^|B`@hD|AbOr@rEdAnEp@zB|C`J|Ttm@p@rBp@|Bl@zCPlAT|BhA|PVvBZ`Bh@~AfBdFhAvCdAzBpAjBvGrHr@l@t@d@zC|Al@^vAhAtArA`BrBt@lAr@pAp@tAl@xAh@|Ad@`B`@bBRz@n@rDh@pE\pG\hERnBb@fCxAlGd@dCP|AJrABjA@jBGxCSbC[xBYpA]hAu@lBcBjDe@jA[dAc@bB]rBYpDMjE?dBBl@Jr@Ll@Rp@b@x@X\`@\~@j@xCvA\Vb@b@t@bAl@hAd@lAZlAX~ARtBHpBbCMV~Ep@Rd@ZF@
2023-01-24;RE 3;29514.0;SNBR;12:19:00;12:19:00;8004253.0;Neubrücke(Nahe);7.1737;49.60733;2023-01-24;RE 3;29514.0;SIDO;12:03:00;12:05:00;8003040.0;Idar-Oberstein;7.32193;49.70014;0 days 00:29:00;y`jnHgauk@F?b@Ic@sD]cBeF\HrDDfATvBZ`B|A~Gb@rA^x@^~@bAnBr@bA`BrBb@p@p@tA^hAVlAPrAJ`BBjAEdBGbAK`A[|AUx@Yv@k@dA}A|Bo@pAYx@WbAQbAS`B[|DStAS|@m@fB]p@s@jAi@p@qCnCaAlA_AvAq@bBU|@Mv@I~@K|BAhBFdBFr@T`BNl@Nj@h@rAn@fAX^`@b@fAz@tAr@rAd@jBZv@H`BDhEIrEXhAX`@PdAl@|@z@n@|@j@hA`@jAn@bCbAxEx@`Dp@vBx@tBpChG`@p@vAtBz@|@t@n@hAv@pAl@d@LrAVxA@`AOfTqGfJ_CnE{@dDYpBDbC`@bBz@rAlAnAjB\l@fA~BzGnPt@vAj@x@h@l@t@d@fBb@jA?bBg@pA_AjCsCpAaA~@e@~DoAfDc@t@EhCDZBrFzAfL|DvAj@zBtAzAzAbB~B~@bB`AvB`@fBR`BJhBB~Cm@fM@tBHnBPfBf@rBl@rArAjBxAjArAh@bAB`ACn@MxAm@|@o@zKkJrDuDtKyJ~AcBlAeB|A}CtBgGv@kDpAsE`AuDz@sCx@wBxByDbBaBzAkAdCoA|FuArBq@vBmAzBmBfH{IfE_DtCaB~Bw@zAYdEe@zENjDvA`AbAn@fAp@bBX`AX|AzAhUXjAn@`At@`@fK|BrAL|EJ`ARdHzBfCn@lDZv@Ph@\h@n@jBjEZb@ZVh@VfBn@vA|@x@t@d@h@rBfDz@fAt@l@v@b@~@b@rBj@v@JvDXp@PZN\JZXJPVr@PpBn@jG\zB\fAd@bAV`@x@|@pB~AhBhAf@f@\t@Nl@Fh@?|IPfB^dB\|@h@x@pDlCh@j@b@x@`@nAX`B~@~ILz@dBhGb@zB`@`B\l@|AjB^pAFhAKlA[vASlBSdC?z@D~@Nn@Zt@V\xAvAj@dATlAJdBJdCFf@Vt@^r@fBdDxDfGTn@Jf@NjABnAGtD?|@RjDDbAGxB?bCGxD@tAGf@YtACZ?\BZX~@~EdERXP`@Fd@Bf@EjBDnCRlFjAbIB\A^e@~BwBlGOn@G|@E|@DhFCrBK`BUxBOn@]t@kAnBiAzBk@nBM~@Gv@Ap@Bp@JrANv@Vz@j@dA`@d@h@`@xC`B`Ap@b@h@n@rAT`APvABj@?pACr@Mp@Or@{A`FMzAAbAT|GIxFKvAI^IZS`@YXkFfCaAfAo@tAg@xA[nAMfA?`ANvCv@`GVhCL`BDfCXpEEpAK|@]|A{@jCeAtCYhAMx@IjAEx@?fAF|C?lAGt@[zBEj@EfAAbCI~Dw@pYAtCJxFJhB^rEdBfNbApENpAD~A?hE@n@Bd@Jt@HXNd@t@tAZv@Nd@Nt@D`@Bh@ArDJdARr@`BrDZfAFb@LfALlCHr@Ln@Rh@rCjGxCdIjBzE\hAXpANvALlCLtAZ|A^dAVh@t@`AZVrBdAjDjCr@v@z@vAp@pA
2023-01-24;RE 3;29514.0;STM;12:24:00;12:25:00;8000154.0;Türkismühle;7.11507;49.58129;2023-01-24;RE 3;29514.0;SNBR;12:19:00;12:19:00;8004253.0;Neubrücke(Nahe);7.1737;49.60733;0 days 00:11:00;e}wmHabxj@vEfJhAlCPf@RlAF~@?XAVDPHH^jAtCbQHX`AtBDR?RDNHHH@JCN@f@Z|@hAZn@^jAd@~Bd@pDH`A@f@A|AaCzj@QdCQpAq@bEIjAEfA?bABz@L~AxCpWRxAVtAXdAN`@^p@v@bAf@b@fAv@zAr@tBx@|@XfC\d@?vAOvF}@\?b@H`@Lx@f@p@dAb@jAb@|CxBhQRhA\jAVn@Zh@f@n@d@`@n@Zr@Rv@J|@BjACdBK|@M|@UTKxB{A`IkFf@Yn@Ml@Er@@p@Fr@PvKhDzA`@zAl@t@j@t@z@bAbBjAjC`@lA^tAdCjL^nBFp@LlCLlF?x@En@O|@Ot@mJ~X[tAIj@Cr@@l@HpAp@tFp@fFJdAj@bSJhBL`A\tAVp@\h@h@j@rAz@pAn@nC|A~FdGf@yAw@eAU}@}@iA
2023-01-24;RE 3;29514.0;SSWD;12:35:00;12:36:00;8005659.0;St. Wendel;7.16634;49.46749;2023-01-24;RE 3;29514.0;STM;12:24:00;12:25:00;8000154.0;Türkismühle;7.11507;49.58129;0 days 00:28:00;uyrmHytlj@|@hAT|@v@dAg@xA|DjEETBXHNF@LAJMj@d@fAh@rFjCTHp@Hp@ApAOzCi@`@EZ?t@JJeAX_A\w@l@_AvCwDt@}@lH_I~`@qd@`HoItJqKnCmCfDeCdDoB`@SZEV?VFZTh@h@b@_BRm@LWn@w@p@o@`Ae@RQb@cADS?Uw@aFiAqE_AmFKmAM}C?_CHyAHg@j@aCHi@Fw@@gAAoCCu@Gu@k@yDaB_OoAgKIcAYgLe@}O@aA`BsOF}@@u@[yR?qAFiD?oASeH]aBaA}Da@yBo@_EQm@y@oASg@Mm@Gq@SoHMmJCeDBy@zCoOZiBPoA@y@QuHDg@pA|@j@ZfA^bALlA@rGUtAShUuFv@U~@a@bAg@rAaApWeT~@o@lAk@|@Y~AWhB?jBVn@RdBx@l@b@bA`Al@t@hF`IxAnBj@r@n@r@zApAnAt@r@^dA`@t@RdARfALz@DfAAlAEdCSpHgAnBUfDG`BHl@HvA\nAf@|IrExDvBxCrAdDdBn@V`@Hh@@`CQt@Dz@XXP\`@T^Rf@nHdZdCtKXx@b@t@b@d@hC~ANPx@jAhBvDv@lARPt@d@^Jr@HxCFpAJb@Jh@Rv@`@v@l@`AlAVu@JKTGnHfBrC|@pAx@d@`@bE|ERTb@Nh@@PExDuBf@O~@G^BrBb@nA^zBbAf@JV@t@IVMb@Y|AiBfIiOp@eAbHkI~@y@lFuCr@g@pCaCdGcD~@]dCi@dDiAj@EZBZH\TlA~ATRt@Pd@CnCq@l@?XFv@ZfH`ETHdFI~CB^G~@q@V?RFbCjB|BxBl@Xn@F\GXOz@o@h@Wf@Mf@Ed@@|@Rh@T|@v@dAfATL\H^Dt@Gp@[`Aq@p@a@lV_KlOkIl@c@T[xAoCV]h@e@VKh@KxC[fEMn@YTUp@eAVk@|C_JZs@\a@XQVKZEj@Ed@@XH\RZV~ApBj@d@vGbEb@Z\`@^p@Pl@r@jEXrCXrBHVJLL@PITYdBkCdBqDn@k@RKZ?RVLZp@pB`@l@p@l@tCjBp@XdBVrAL@e@BW\aBt@V
2023-01-24;RE 3;29514.0;SOTW;12:42:00;12:42:00;8000875.0;Ottweiler(Saar);7.16763;49.40375;2023-01-24;RE 3;29514.0;SSWD;12:35:00;12:36:00;8005659.0;St. Wendel;7.16634;49.46749;0 days 00:15:00;mr|lHovvj@u@W]`BCVAd@lGd@nEd@p@P|G`CCRBPJLLBHEDIDU~AZxBh@|Av@lAnAp@bAf@tALn@B^Aj@G\wA|Cs@nAa@pAMGMFCDCRBRHJL?DCRlAXrAH|@Bt@G|ABhBGBINCJ@TFLNFNIFWJOrBu@h@EHDRVDR@RCVERQZwB|@hBi@v@Kp@G`BCn@BfBV`Cn@rCtAfDtBnQjMtDtCjCdC~B|BlEbF`E|G~@rAtClDfCyAl@S\Ab@Bh@JfAr@d@d@f@n@^`Af@bAXb@`@TdAHnF_A~B?z@IvBw@nBeA|@o@t@u@nDmEt@gAbBgD|B_EbAaBbAqAhCkCt@}@vCcEz@aBzF_NZi@vA}AJOZ{@pBgIHUf@u@RMTGx@CLINQHWFYLaBR_ANYJORIVAxHrEZNb@F^QPSh@{@|AuC~@{Bh@gAVWRIVEV@~Cr@tAJ^Cz@Q|@e@h@Sj@?PFvAlAv@h@bA^~@XjG~@|Ct@pF|AfIpB`IhAvAXvCv@zEhBbBf@XFlAFjBOv@Wn@[d@[l@i@|@kAh@}@f@qAd@}Ab@mBzAkIv@gDb@eBjAiDx@iBf@{@l@y@`B}Av@q@bAq@`@Kd@G^?d@Fb@Np@d@j@p@\t@rCrHd@x@r@t@^RvNfFr@Tf@Jh@@TCjBs@jE{BIy@GaA@QD[t@_BTq@PiBuAOuC?cBQc@MwCmBiAm@
2023-01-24;RE 3;29514.0;SNK;12:47:00;12:51:00;8000272.0;Neunkirchen(Saar)Hbf;7.17755;49.35389;2023-01-24;RE 3;29514.0;SOTW;12:42:00;12:42:00;8000875.0;Ottweiler(Saar);7.16763;49.40375;0 days 00:12:00;wdplHi{vj@hAl@vClBb@LbBPtC?tANJ_@`AaAf@m@|AgCt@_A|AcAhBqBnBgAVUZ_@zAgCn@m@n@UhEi@`@M\S^_@Va@j@}ARs@Rc@b@k@ZSrBw@l@a@p@q@fCsDhAmAl@a@vAi@x@Kp@At@Dp@J|HtBvAJj@Cn@Mj@Q`@Wh@c@b@c@\i@vAqCfGsMb@o@v@u@|@e@f@Mh@Gr@@n@J~@^h@\\^V^f@`AZz@T`A|BdMRp@Xh@RXZZ`@Xb@Nf@Ft@AZIb@Sb@[\a@Zq@Tk@^kBn@wDb@cBnAgDnBoD|BcEVi@zAeE|@_D^gBVu@\g@vAu@n@q@d@_A`@iBz@sELe@X}@f@kA`@q@POLC\D`EfARNXh@Vt@ZZHBXC~@q@t@o@NSXc@`DwGt@m@~By@\EJDHJfAnCVd@Z\n@b@p@J`AB`@FZL~A`AxDpBdC~Az@XdBVt@XzAhAd@n@x@|Af@tAVx@lArFT`@TR\H~BS^?\N\\zAnCh@b@PJ^HX?vAOj@?dD\nATjBv@pAZ~AJtDKj@FbA\ZPbFtDj@\`@HV@ZIHI]iCPMXCJ@FFDJDJXpGk@XGJGEa@RQq@
